record_type,record_id,kind,label,source,target,status,size,asset_symbol,weight,count,href,metrics_json
node,person:0x13eef4ef8fca471f242ab0f8f49a3db6017ada33,person,0x13ee...da33,,,active,24.99,,,,/community/0x13ee-da33/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x13ff77c9315dde5ac9cfdb7258f99d7d70011803,person,0x13ff...1803,,,active,20.93,,,,/community/0x13ff-1803/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1418e0f9e59e97e00c41c8e771f98b6217a44b45,person,0x1418...4b45,,,active,20.93,,,,/community/0x1418-4b45/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x14190083645da88b847813581e009a505ab0518d,person,0x1419...518d,,,active,27.86,,,,/community/0x1419-518d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x141d9959cae3853b035000490c03991eb70fc4ac,person,0x141d...c4ac,,,active,20.93,,,,/community/0x141d-c4ac/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x14639f12a3074c1c1d3ea74c3a1a4576a0b2a879,person,0x1463...a879,,,active,49.55,,,,/community/0x1463-a879/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 34, ""proposals_authored"": 0}"
node,person:0x14839fc66a27338b81081d0fc56c734cc3cbac1b,person,0x1483...ac1b,,,active,24.99,,,,/community/0x1483-ac1b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x149828a397bd8cd0a01c2563ff6863f366c80e82,person,0x1498...0e82,,,active,14.0,,,,/community/0x1498-0e82/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x14ba0d857c496c03a8c8d5fcc6c92d30df804775,person,0x14ba...4775,,,active,20.93,,,,/community/0x14ba-4775/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x14d3e9710024efea329419e5f5f744da545f99cd,person,0x14d3...99cd,,,active,20.93,,,,/community/0x14d3-99cd/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x14d92832265eeafdef9e526356fefc90105966c3,person,0x14d9...66c3,,,active,20.93,,,,/community/0x14d9-66c3/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x151e5ade1573cbd54a6cc4312a5e63733a1dde35,person,0x151e...de35,,,active,24.99,,,,/community/0x151e-de35/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x156f3116488ed4681c748c3eeeca4913fafe4b82,person,0x156f...4b82,,,active,20.93,,,,/community/0x156f-4b82/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x164bb715575fa22c7b713940834f7535336ba086,person,0x164b...a086,,,active,37.03,,,,/community/0x164b-a086/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 2}"
node,person:0x16abbd1cef810f60323be305d71062cea8bd38eb,person,0x16ab...38eb,,,active,30.09,,,,/community/0x16ab-38eb/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x16e23099cca4092c6c7ea3a56506af6dcc58383a,person,0x16e2...383a,,,active,20.93,,,,/community/0x16e2-383a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x16fd85e8a2a647d98e39d08893475467d25281c5,person,0x16fd...81c5,,,active,24.99,,,,/community/0x16fd-81c5/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x171e239c2467657688a25e968f1d415313d38cea,person,0x171e...8cea,,,active,20.93,,,,/community/0x171e-8cea/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x173aae27f24539142452fe2fc2927f6966b04664,person,0x173a...4664,,,active,31.92,,,,/community/0x173a-4664/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 5, ""proposals_authored"": 0}"
node,person:0x175cae6611ba61625d4757bd8e626f76bfd9cf30,person,0x175c...cf30,,,active,14.0,,,,/community/0x175c-cf30/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x176e225f401dfa8366dd92d19e2b8b03cc323197,person,0x176e...3197,,,active,20.93,,,,/community/0x176e-3197/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x177e8315dad7191bef314885ff11f4238f80c184,person,0x177e...c184,,,active,34.79,,,,/community/0x177e-c184/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 7, ""proposals_authored"": 0}"
node,person:0x17a01db837345772f2e65adf2fb4f4de10ac1b72,person,0x17a0...1b72,,,active,20.93,,,,/community/0x17a0-1b72/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x18542dd61abb72fba9991064d8ff8831ea8bcc6a,person,0x1854...cc6a,,,active,24.99,,,,/community/0x1854-cc6a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x186e91fc47c1784db86d70a3638a37ce1458579f,person,0x186e...579f,,,active,20.93,,,,/community/0x186e-579f/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x18fcf0934e053ac5f4b0a75621dbd0bcac8c38fd,person,0x18fc...38fd,,,active,20.93,,,,/community/0x18fc-38fd/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x196b899a61a66bf32353c25b30e271024c02399a,person,0x196b...399a,,,active,20.93,,,,/community/0x196b-399a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x19aaeb35dad5c8fe313ec7d9a18a470d64a72e2c,person,0x19aa...2e2c,,,active,20.93,,,,/community/0x19aa-2e2c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1a1c37c145a1eab58c43f003ebb55c18083b5987,person,0x1a1c...5987,,,active,20.93,,,,/community/0x1a1c-5987/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1a1d91f01cb02f10482616ba495e8b153206551c,person,0x1a1d...551c,,,active,20.93,,,,/community/0x1a1d-551c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1a571070f88cd0b93e56be6bc60b1a77eb53f792,person,0x1a57...f792,,,active,20.93,,,,/community/0x1a57-f792/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1ab45ce3b5dc9ab6f337dae1b886d7e54f167303,person,0x1ab4...7303,,,active,39.65,,,,/community/0x1ab4-7303/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 12, ""proposals_authored"": 0}"
node,person:0x1ac53eb09db2fdb5ea0aceef42a5c25e8399ade7,person,0x1ac5...ade7,,,active,20.93,,,,/community/0x1ac5-ade7/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1add41d2e704e835b7269d677c09ec4d7ec56a5e,person,0x1add...6a5e,,,active,20.93,,,,/community/0x1add-6a5e/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1ae8b30ecbf6bc9975aaa0699709a50cb93c0b80,person,0x1ae8...0b80,,,active,20.93,,,,/community/0x1ae8-0b80/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1b10f0406845c82266023c45384be3f8d25f60f7,person,0x1b10...60f7,,,active,20.93,,,,/community/0x1b10-60f7/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1b17a2656e43c16398a4a407fc38691c61f2db79,person,0x1b17...db79,,,active,20.93,,,,/community/0x1b17-db79/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1b17fdcb7293f2268eb29850a1221ea4eca6fcbf,person,0x1b17...fcbf,,,active,20.93,,,,/community/0x1b17-fcbf/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1ba2a537a771aa4eac2f18427716557e4e744864,person,0x1ba2...4864,,,active,30.09,,,,/community/0x1ba2-4864/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x1bd40b1d0bd65b12b2995dd6ad8f0334aa7ed83d,person,0x1bd4...d83d,,,active,20.93,,,,/community/0x1bd4-d83d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1c3a9b9070d86d54e22a99334eac90a30e7cfd36,person,0x1c3a...fd36,,,active,14.0,,,,/community/0x1c3a-fd36/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1c989bc6c665e983ada649f6dace6f988018e5a0,person,0x1c98...e5a0,,,active,20.93,,,,/community/0x1c98-e5a0/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1c9d78fa2f64854afe375a6f0874edac60b1a328,person,0x1c9d...a328,,,active,14.0,,,,/community/0x1c9d-a328/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1d130d29b3906555030452f0f29cdb0b9750fd21,person,0x1d13...fd21,,,active,20.93,,,,/community/0x1d13-fd21/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1d2757e7b628981ec185e31bf419c61294e0660a,person,0x1d27...660a,,,active,30.09,,,,/community/0x1d27-660a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x1d2e44dede73dcf080104ec0839a70da14641762,person,0x1d2e...1762,,,active,14.0,,,,/community/0x1d2e-1762/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1d5460f896521ad685ea4c3f2c679ec0b6806359,person,0x1d54...6359,,,active,20.93,,,,/community/0x1d54-6359/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1da6a4cf0a189fff6c3bfc383941a898baa2c503,person,0x1da6...c503,,,active,14.0,,,,/community/0x1da6-c503/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1da7159798e28d884c48330f7de6f4066e63b382,person,0x1da7...b382,,,active,20.93,,,,/community/0x1da7-b382/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1dc1d1019623be351191eec9126a6c78359e9a36,person,0x1dc1...9a36,,,active,20.93,,,,/community/0x1dc1-9a36/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1dd01b89666b63e246e75ea9dd2659daa9d1092c,person,0x1dd0...092c,,,active,24.99,,,,/community/0x1dd0-092c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x1dd6844b11f9d1c7c82501c3189ed81cbe04e05b,person,0x1dd6...e05b,,,active,20.93,,,,/community/0x1dd6-e05b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1dd8a4eca9c9af43890493ac81ebed848f3a877d,person,0x1dd8...877d,,,active,20.93,,,,/community/0x1dd8-877d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1e10e3e4fb7ef72c5ef34808dafedc2dfc777cf3,person,0x1e10...7cf3,,,active,20.93,,,,/community/0x1e10-7cf3/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1e15da0d1a3499d3a55d7afb07dbf53378ed52b5,person,0x1e15...52b5,,,active,14.0,,,,/community/0x1e15-52b5/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1e296073f62ea9b829c0240d823f995cd71804a6,person,0x1e29...04a6,,,active,31.92,,,,/community/0x1e29-04a6/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 5, ""proposals_authored"": 0}"
node,person:0x1e5139c78050d014f05968dc5c0755dae958481b,person,0x1e51...481b,,,active,14.0,,,,/community/0x1e51-481b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1e5b89c74fda05bf25ff586d3cfa4fcdafce4f94,person,0x1e5b...4f94,,,active,14.0,,,,/community/0x1e5b-4f94/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683,person,0x1e66...8683,,,active,20.93,,,,/community/0x1e66-8683/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1ea706f63a5324309639f9779d76920ed3f4e93f,person,0x1ea7...e93f,,,active,14.0,,,,/community/0x1ea7-e93f/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1ef24f12abf108b2516f2d0cc31892ec595ae292,person,0x1ef2...e292,,,active,30.09,,,,/community/0x1ef2-e292/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x1f378527554d0730bb844f94767dce62620c486d,person,0x1f37...486d,,,active,24.99,,,,/community/0x1f37-486d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x1f3903417cf35dea83f6a2797e89e78c7d380d2b,person,0x1f39...0d2b,,,active,14.0,,,,/community/0x1f39-0d2b/,"{""eth_received"": 0.00025, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x1f5df4cd792dc3b7b19b6545d7cb33d73531d8c5,person,0x1f5d...d8c5,,,active,54.94,,,,/community/0x1f5d-d8c5/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 59, ""proposals_authored"": 0}"
node,person:0x1f67dde8d78f4247393e4a8feb21061e19e5f158,person,0x1f67...f158,,,active,20.93,,,,/community/0x1f67-f158/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1f93792bccd230f8e5c815e0a43d8d6fb669357d,person,0x1f93...357d,,,active,30.09,,,,/community/0x1f93-357d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x1faaf252951141cb431c1dc9c731d22410de556c,person,0x1faa...556c,,,active,20.93,,,,/community/0x1faa-556c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x1fb65ff34b806033ddbaf01a2c80d7263b314346,person,0x1fb6...4346,,,active,42.33,,,,/community/0x1fb6-4346/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 16, ""proposals_authored"": 0}"
node,person:0x1fe4ee4641e2a6ddf7771eb1c07412ba868bb537,person,0x1fe4...b537,,,active,14.0,,,,/community/0x1fe4-b537/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x20398bc2c1b9df8ee081a0b0b419e084e408b38a,person,0x2039...b38a,,,active,20.93,,,,/community/0x2039-b38a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x20391a6965db4e04848436507cb314a8f538e7d4,person,0x2039...e7d4,,,active,20.93,,,,/community/0x2039-e7d4/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x20580a0290a3722b29fdd73b88f4d087effd4cee,person,0x2058...4cee,,,active,20.93,,,,/community/0x2058-4cee/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x209e86c762487978b7221db46cbb7bcac7088fc9,person,0x209e...8fc9,,,active,20.93,,,,/community/0x209e-8fc9/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x2136f3cb915f22956ee315f3000643493337c96e,person,0x2136...c96e,,,active,20.93,,,,/community/0x2136-c96e/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x213da584168aa4a5dd14ab320223e15ff1cf1feb,person,0x213d...1feb,,,active,37.98,,,,/community/0x213d-1feb/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 10, ""proposals_authored"": 0}"
node,person:0x215c74f2edd519b1998dece2a03fa3772ecd495d,person,0x215c...495d,,,active,14.0,,,,/community/0x215c-495d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x2160e03972bad7bbcd9d547d01c8851004780134,person,0x2160...0134,,,active,14.0,,,,/community/0x2160-0134/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x2173ebb0869897e7381284d0d2dc73e1e1588d67,person,0x2173...8d67,,,active,20.93,,,,/community/0x2173-8d67/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x21844640138a348474064180c93ad82f50c89357,person,0x2184...9357,,,active,24.99,,,,/community/0x2184-9357/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x2196ea722d826c08ba6556b23ee5480d48261212,person,0x2196...1212,,,active,20.93,,,,/community/0x2196-1212/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x21b8178538b06bd51cbe677c0cc9cb5769c3e2be,person,0x21b8...e2be,,,active,20.93,,,,/community/0x21b8-e2be/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x221d5d198f000695690809c10af4c6b8d9577726,person,0x221d...7726,,,active,27.86,,,,/community/0x221d-7726/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x223460f2d3cb8c199cfcac7e5e32897f46ea3732,person,0x2234...3732,,,active,37.03,,,,/community/0x2234-3732/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 9, ""proposals_authored"": 0}"
node,person:0x2238bee754ab18bb7ebc68585d387cd08c8e068e,person,0x2238...068e,,,active,24.99,,,,/community/0x2238-068e/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x225e9b54f41f44f42150b6aaa730da5f2d23faf2,person,0x225e...faf2,,,active,49.26,,,,/community/0x225e-faf2/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 33, ""proposals_authored"": 0}"
node,person:0x22657fa9507662bb007f0ea905e15ec31ea85d3e,person,0x2265...5d3e,,,active,48.34,,,,/community/0x2265-5d3e/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 30, ""proposals_authored"": 0}"
node,person:0x22755543d172d0e7f52536520813d44d2a74c03b,person,0x2275...c03b,,,active,33.46,,,,/community/0x2275-c03b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x22d187e0392632386b6dc542d5c494602e0e67fe,person,0x22d1...67fe,,,active,35.97,,,,/community/0x22d1-67fe/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 8, ""proposals_authored"": 0}"
node,person:0x22d8d269a083ead12e8d7f8fb9add8a38b5f4134,person,0x22d8...4134,,,active,33.46,,,,/community/0x22d8-4134/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x22f3a0549c39c2ea541fc2126ed72d527804d26c,person,0x22f3...d26c,,,active,14.0,,,,/community/0x22f3-d26c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x2309157fb2a7a601e58269752ef7739ffd74196c,person,0x2309...196c,,,active,14.0,,,,/community/0x2309-196c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x236ff0657e76e11ad981d08c358638de8ad778d6,person,0x236f...78d6,,,active,14.0,,,,/community/0x236f-78d6/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x237568bc7d8a2dd69714519c5572649bed6d4cb9,person,0x2375...4cb9,,,active,20.93,,,,/community/0x2375-4cb9/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
